wordList,condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,toneHz1,audioFile1,playNumber1,toneHz2,audioFile2,playNum2,cond,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,pitchPracticeLoop.thisRepN,pitchPracticeLoop.thisTrialN,pitchPracticeLoop.thisN,pitchPracticeLoop.thisIndex,repeatPitch.thisRepN,repeatPitch.thisTrialN,repeatPitch.thisN,repeatPitch.thisIndex,pitchTestFull.thisRepN,pitchTestFull.thisTrialN,pitchTestFull.thisN,pitchTestFull.thisIndex,welcomeTxt.started,welcomeTxt.stopped,goOnAndStart.keys,goOnAndStart.rt,goOnAndStart.started,goOnAndStart.stopped,helloWordTest.started,helloWordTest.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,preWordFixCross.started,preWordFixCross.stopped,wordText_2.started,wordText_2.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,helloInstr.stopped,beginPractPress.keys,beginPractPress.rt,beginPractPress.started,beginPractPress.stopped,text_4.started,text_4.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,practiceTypeHeader.started,practiceTypeHeader.stopped,fillInText.started,fillInText.stopped,firstResponseQ,flashCondition,flashCode,crossSetup.started,crossSetup.stopped,gratP1.started,gratP1.stopped,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,practiceBeep1.started,practiceBeep1.stopped,practiceBeeps2.started,practiceBeeps2.stopped,practiceBeeps3.started,practiceBeeps3.stopped,practiceBeeps4.started,practiceBeeps4.stopped,text_2.started,text_2.stopped,Border_1V.started,Border_1V.stopped,Border_2V.started,Border_2V.stopped,Border_3V.started,Border_3V.stopped,Border_4V.started,Border_4V.stopped,R1GeneralPrompt_3.started,R1GeneralPrompt_3.stopped,flashPromptTxt_2.started,flashPromptTxt_2.stopped,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,mouseClick1Vis.started,mouseClick1Vis.stopped,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,polygonVis_F1.started,polygonVis_F1.stopped,polygonVis_F2.started,polygonVis_F2.stopped,polygonVis_F3.started,polygonVis_F3.stopped,polygonVis_F4.started,polygonVis_F4.stopped,flashVisOpt1.started,flashVisOpt1.stopped,flashVisOpt2.started,flashVisOpt2.stopped,flashVisOpt3.started,flashVisOpt3.stopped,flashVisOpt4.started,flashVisOpt4.stopped,flashPic.started,flashPic.stopped,rollingOnVis.started,rollingOnVis.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,Border_1A.started,Border_1A.stopped,Border_2A.started,Border_2A.stopped,Border_3A.started,Border_3A.stopped,Border_4A.started,Border_4A.stopped,R1GeneralPrompt_4.started,R1GeneralPrompt_4.stopped,beepPrompt_uniAud.started,beepPrompt_uniAud.stopped,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,mouseClickAudB.started,mouseClickAudB.stopped,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,polygonAud_B1.started,polygonAud_B1.stopped,polygonAud_B2.started,polygonAud_B2.stopped,polygonAud_B3.started,polygonAud_B3.stopped,polygonAud_B4.started,polygonAud_B4.stopped,beepAudOpt1.started,beepAudOpt1.stopped,beepAudOpt2.started,beepAudOpt2.stopped,beepAudOpt3.started,beepAudOpt3.stopped,beepAudOpt4.started,beepAudOpt4.stopped,speakerPic.started,speakerPic.stopped,rollingOnAud.started,rollingOnAud.stopped,text_6.started,text_6.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,Border_0F.started,Border_0F.stopped,Border_1F.started,Border_1F.stopped,Border_2F.started,Border_2F.stopped,Border_3F.started,Border_3F.stopped,Border_0B.started,Border_0B.stopped,Border_1B.started,Border_1B.stopped,Border_2B.started,Border_2B.stopped,Border_3B.started,Border_3B.stopped,R1GeneralPrompt_2.started,R1GeneralPrompt_2.stopped,flashPromptTxt.started,flashPromptTxt.stopped,beepPromptTxt.started,beepPromptTxt.stopped,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClick1.started,mouseClick1.stopped,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,mouseClickB.started,mouseClickB.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,polygonF0.started,polygonF0.stopped,polygonF2.started,polygonF2.stopped,polygonF3.started,polygonF3.stopped,polygonF1.started,polygonF1.stopped,polygonB0.started,polygonB0.stopped,polygonB1.started,polygonB1.stopped,polygonB2.started,polygonB2.stopped,polygonB3.started,polygonB3.stopped,flashOpt0.started,flashOpt0.stopped,flashOpt1.started,flashOpt1.stopped,flashOpt2.started,flashOpt2.stopped,flashOpt3.started,flashOpt3.stopped,beepOpt0.started,beepOpt0.stopped,beepOpt1.started,beepOpt1.stopped,beepOpt2.started,beepOpt2.stopped,beepOpt3.started,beepOpt3.stopped,flashPicBisen.started,flashPicBisen.stopped,beepPicBisen.started,beepPicBisen.stopped,rollingOn.started,rollingOn.stopped,goToTask.started,goToTask.stopped,spaceToStart.keys,spaceToStart.rt,spaceToStart.started,spaceToStart.stopped,flashGoGo.started,flashGoGo.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,grat1.started,grat1.stopped,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,b1Test.started,b1Test.stopped,b2Test.started,b2Test.stopped,b3Test.started,b3Test.stopped,b4Test.started,b4Test.stopped,text.started,text.stopped,beepGoGo.started,beepGoGo.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,bisenGoGo.started,bisenGoGo.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,breatheBro.started,breatheBro.stopped,image.started,image.stopped,moveOnTxt.started,moveOnTxt.stopped,keysToMoveOn.keys,keysToMoveOn.rt,keysToMoveOn.started,keysToMoveOn.stopped,topAppTxt.started,topAppTxt.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,holdHereTxt.started,holdHereTxt.stopped,holdKeys.keys,holdKeys.rt,holdKeys.started,holdKeys.stopped,helloPitches.started,helloPitches.stopped,PitchLetsGo.keys,PitchLetsGo.rt,PitchLetsGo.started,PitchLetsGo.stopped,cross_hold.started,cross_hold.stopped,tone1.started,tone1.stopped,tone2.started,tone2.stopped,getResponse.keys,getResponse.rt,getResponse.started,getResponse.stopped,responsePrompt.started,responsePrompt.stopped,feedbackWriting.started,feedbackWriting.stopped,PlsGoTxt.started,PlsGoTxt.stopped,LetsGoAlready.keys,LetsGoAlready.rt,LetsGoAlready.started,LetsGoAlready.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F1B,1,405.47538691200316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,[-0.234375],[-0.0026041666666666665],[1],[0],[0],[0.3688489850028418],['polygonAud_B1'],0.0077151667210273445,None,['polygonAud_B1'],1,space,0.12980375299230218,407.756005474017,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,407.3957954440266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.1754691529786,406.18556781101506,406.23557521402836,406.24560714297695,406.29555127298227,406.3055204320117,406.3556706630043,406.36564422002994,406.2955108157301,None,406.36566567570554,None,406.3756392327312,None,406.38552556470387,None,406.36564422002994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,2,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,407.925963665999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,[-0.22916666666666666],[0.013020833333333334],[1],[0],[0],[0.24893585499376059],['polygonAud_B1'],0.007619193755090237,None,['polygonAud_B1'],1,space,0.4231928209774196,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,409.8466107409913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.62622621597257,408.6362071550102,408.68627666000975,408.6961048140074,408.7462856019847,408.756191501976,408.80635086400434,408.81626440997934,408.7461892316758,None,408.8163458767056,None,408.8262594226806,None,408.83626821670333,None,408.81626440997934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,3,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F2B,2,410.29685946402606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,[-0.1171875],[0.010416666666666666],[1],[0],[0],[0.5088818600052036],['polygonAud_B2'],0.007586131687276065,None,['polygonAud_B2'],2,space,0.08848402200965211,412.7174039030215,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,412.2074947640067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.99697668501176,411.0069329509861,411.05703119398095,411.066855639976,411.1169244010234,411.12694614799693,411.1769857649924,411.18686399102444,411.08687746668585,None,411.1468924156914,None,411.1968590037257,None,411.20693035771257,None,411.18686399102444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
,0F3B,3,,,0,3,0,6,12,18,5,11,17,20,1,1,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,4,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F3B,3,412.8373628910049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,[0.055989583333333336],[-0.0013020833333333333],[1],[0],[0],[0.4898575429688208],['polygonAud_B3'],0.00769264972768724,None,['polygonAud_B3'],3,space,0.09367492701858282,415.24814036197495,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,414.7579833570053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.53774182102643,413.5477171809762,413.5975991819869,413.6077278999728,413.65772225899855,413.6676450209925,413.71767811098834,413.7276459300192,413.58758573767847,None,413.64770458270215,None,413.7076236576948,None,413.7376409427205,None,413.7276459300192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
,0F2B,2,,,0,2,0,6,12,18,9,15,20,21,1,1,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,5,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F2B,2,415.36807523301104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,[0.046875],[-0.0026041666666666665],[1],[0],[0],[1.0392343290150166],['polygonAud_B3'],0.007613895693793893,None,['polygonAud_B3'],3,space,0.14283128397073597,418.3189830289921,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,417.2886922719772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.06838584900834,416.0783603839809,416.12840792699717,416.13837778702145,416.1884386690217,416.19842396699823,416.24841166700935,416.25832991302013,416.1584587106889,None,416.21846782670474,None,416.2683249257214,None,416.27838926667465,None,416.25832991302013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,6,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F4B,4,418.4989802300115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,[0.045572916666666664],[0.00390625],[1],[0],[0],[0.6081170940306038],['polygonAud_B3'],0.006925773690454662,None,['polygonAud_B3'],3,space,0.11396760097704828,421.01985001098365,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,420.4196745060035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.19924089103006,419.2091965029831,419.2592762869899,419.2692151879892,419.3193565600086,419.3292160599958,419.37930280203,419.3893079070258,419.1992874627293,None,419.25921587370686,None,419.31924635472825,None,419.379367201688,None,419.3893079070258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
,0F4B,4,,,0,4,0,6,12,18,0,6,12,18,1,1,1,1,1,1,1,1,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,7,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0F4B,4,421.16974169702735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,[0.09375],[0.006510416666666667],[1],[0],[0],[0.8490186990238726],['polygonAud_B3'],0.007621244702022523,None,['polygonAud_B3'],3,space,0.40921263000927866,423.9405978990253,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,423.0903309970163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.86993829801213,421.87992372800363,421.93001776898745,421.94001438101986,421.9900757410214,422.00003375002416,422.0500688320026,422.0600962479948,421.86991300170195,None,421.92991183871055,None,421.99012735472644,None,422.0501662026916,None,422.0600962479948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
,3F3B,18,,,3,3,5,11,17,20,5,11,17,20,0,0,0,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,3F3B,18,426.49128766800277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF3'],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,"[0.23567708333333334, 0.10026041666666667]","[0.07421875, -0.24739583333333334]","[1, 1]","[0, 0]","[0, 0]","[1.5578411879832856, 2.1079645350109786]",['polygonF3'],0.006400300713721663,None,[],[],[],[],[],[],[],0.006400300713721663,None,space,0.06923547200858593,430.5525696830009,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,428.45199095702264,None,,,,,,,,,,,,,427.2415940579958,427.2514977150131,427.3015084909857,427.3115701510105,427.3615432869992,427.37155307701323,427.3916440239991,427.40149478102103,427.241492516693,None,427.3015398676915,None,427.36152851771914,None,427.3915122477163,None,427.40149478102103,None,,,,,,,424.4107206260087,None,space,1.83902232197579,424.5908565269783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0F1B,1,430.702592807007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF0'],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB1'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,"[-0.044270833333333336, -0.24479166666666666]","[-0.2591145833333333, 0.11328125]","[1, 1]","[0, 0]","[0, 0]","[1.0990498479804955, 1.6491138170240447]",['polygonF0'],0.007653026725165546,None,[],[],[],[],[],[],[],0.007653026725165546,None,space,0.09038823697483167,434.28341740200995,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,432.6330614450271,None,,,,,,,,,,,,,431.4027263530297,431.41271336801583,431.4627976960037,431.4728338739951,431.52276838599937,431.5327349039726,431.58282323001185,431.59277959697647,431.5227848387265,None,431.5928182427131,None,431.60277460967774,None,431.612816220714,None,431.59277959697647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
,2F2B,12,,,2,2,9,15,20,21,9,15,20,21,0,0,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,2F2B,12,434.4236009460292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF3'],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,"[0.10026041666666667, 0.26171875]","[-0.2513020833333333, 0.0703125]","[1, 1]","[0, 0]","[0, 0]","[1.0488275600364432, 2.649402957991697]",['polygonF3'],0.007489125651773065,None,[],[],[],[],[],[],[],0.007489125651773065,None,space,0.024992304970510304,439.0448219369864,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,436.3841627910151,None,,,,,,,,,,,,,435.2139004539931,435.2238219840219,435.2738810830051,435.28389997401973,435.32377966400236,435.33392638800433,435.33392638800433,435.343818777008,435.2136981217016,None,435.2738792197022,None,435.323735041701,None,435.3337746767036,None,435.343818777008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,001,2023_Feb_23_1100,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2021.2.3,99.93165375527946,
